TIME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,day_of_week,weeekday,date,month,TEMPRETURE,DEW,PRECIPITATION,RH,WIND SPD,WIND DIR
20,0,0,0,0,0,0,0,0,0,2,1,8,11,32,-2,0,22,5.8,-1
20,0,0,0,0,0,0,0,0,2,2,1,8,11,32,-2,0,22,5.8,-1
20,1,0,1,0,0,0,0,0,0,2,1,8,11,32,-2,0,22,5.8,-1
20,0,0,0,0,0,0,0,0,0,2,1,8,11,32,-2,0,22,5.8,-1
21,1,0,0,0,0,0,1,0,0,2,1,8,11,31,-1,0,25,3.5,-1
21,0,0,0,0,0,0,0,0,1,2,1,8,11,31,-1,0,25,3.5,-1
21,0,0,0,0,0,0,0,0,3,2,1,8,11,31,-1,0,25,3.5,-1
21,0,0,0,0,0,0,0,0,1,2,1,8,11,31,-1,0,25,3.5,-1
21,0,0,0,0,0,0,0,0,3,2,1,8,11,31,-1,0,25,3.5,-1
22,0,0,0,0,0,0,0,0,0,2,1,8,11,30,-3,0,23,3.5,-1
22,0,0,0,0,0,0,0,0,1,2,1,8,11,30,-3,0,23,3.5,-1
22,2,0,0,0,0,0,2,0,2,2,1,8,11,30,-3,0,23,3.5,-1
23,1,0,0,0,0,0,1,0,1,2,1,8,11,30,-1,0,26,0,0
3,0,0,0,0,0,0,0,0,1,2,1,8,11,15,-7,0,36,6.9,330
5,0,0,0,0,0,0,0,0,0,2,1,8,11,15,-7,0,36,4.6,290
6,0,0,0,0,0,0,0,0,3,2,1,8,11,14.5,-7,.5 0.,0,36 5,.2 300
6,1,0,1,0,0,0,0,0,0,2,1,8,11,14.5,-7,.5 0.,0,36 5,.2 300
6,1,0,0,0,0,0,1,0,0,2,1,8,11,14.5,-7,.5 0.,0,36 5,.2 300
7,0,0,0,0,0,0,0,0,1,2,1,8,11,14,-8,0,36,5.8,-1
7,0,0,0,0,0,0,0,0,3,2,1,8,11,14,-8,0,36,5.8,-1
7,0,0,0,0,0,0,0,0,1,2,1,8,11,14,-8,0,36,5.8,-1
7,0,0,0,0,0,0,0,0,1,2,1,8,11,14,-8,0,36,5.8,-1
7,0,0,0,0,0,0,0,0,2,2,1,8,11,14,-8,0,36,5.8,-1
7,0,0,0,0,0,0,0,0,0,2,1,8,11,14,-8,0,36,5.8,-1
7,3,0,0,0,0,0,3,0,0,2,1,8,11,14,-8,0,36,5.8,-1
8,0,0,0,0,0,0,0,0,2,2,1,8,11,16,-9,.0 0.,0,32 8,.1 330
8,0,0,0,0,0,0,0,0,1,2,1,8,11,16,-9,.0 0.,0,32 8,.1 330
8,0,0,0,0,0,0,0,0,1,2,1,8,11,16,-9,.0 0.,0,32 8,.1 330
8,0,0,0,0,0,0,0,0,1,2,1,8,11,16,-9,.0 0.,0,32 8,.1 330
8,0,0,0,0,0,0,0,0,3,2,1,8,11,16,-9,.0 0.,0,32 8,.1 330
8,0,0,0,0,0,0,0,0,3,2,1,8,11,16,-9,.0 0.,0,32 8,.1 330
8,0,0,0,0,0,0,0,0,3,2,1,8,11,16,-9,.0 0.,0,32 8,.1 330
8,0,0,0,0,0,0,0,0,1,2,1,8,11,21,4,0,47,8.1,310
8,0,0,0,0,0,0,0,0,3,2,1,8,11,21,4,0,47,8.1,310
8,0,0,0,0,0,0,0,0,3,2,1,8,11,21,4,0,47,8.1,310
8,0,0,0,0,0,0,0,0,2,2,1,8,11,21,4,0,47,8.1,310
8,0,0,0,0,0,0,0,0,1,2,1,8,11,21,4,0,47,8.1,310
8,0,0,0,0,0,0,0,0,0,2,1,8,11,21,4,0,47,8.1,310
8,1,0,1,0,0,0,0,0,0,2,1,8,11,21,4,0,47,8.1,310
8,0,0,0,0,0,0,0,0,1,2,1,8,11,21,4,0,47,8.1,310
8,1,0,1,0,0,0,0,0,0,2,1,8,11,21,4,0,47,8.1,310
8,0,0,0,0,0,0,0,0,0,2,1,8,11,21,4,0,47,8.1,310
8,0,0,0,0,0,0,0,0,1,2,1,8,11,21,4,0,47,8.1,310
9,0,0,0,0,0,0,0,0,3,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,1,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,3,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,1,2,1,8,11,23,4,0,43,9.2,290
9,2,0,0,0,0,0,2,0,1,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,1,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,1,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,2,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,3,2,1,8,11,23,4,0,43,9.2,290
9,1,0,0,0,0,0,1,0,1,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,3,2,1,8,11,23,4,0,43,9.2,290
9,0,0,0,0,0,0,0,0,1,2,1,8,11,23,4,0,43,9.2,290
9,1,0,0,0,0,0,1,0,3,2,1,8,11,23,4,0,43,9.2,290
0,0,0,0,0,0,0,0,0,3,1,1,7,11,17,-8,0,32,18,4 320
0,0,0,0,0,0,0,0,0,0,1,1,7,11,17,-8,0,32,18,4 320
0,1,0,1,0,0,0,0,0,0,1,1,7,11,17,-8,0,32,18,4 320
0,0,0,0,0,0,0,0,0,2,1,1,7,11,17,-8,0,32,18,4 320
0,0,0,0,0,0,0,0,0,1,1,1,7,11,17,-8,0,32,18,4 320
10,0,0,0,0,0,0,0,0,2,1,1,7,11,25,5,0,42,8.1,310
10,0,0,0,0,0,0,0,0,2,1,1,7,11,25,5,0,42,8.1,310
10,1,0,0,0,0,0,1,0,2,1,1,7,11,25,5,0,42,8.1,310
10,0,0,0,0,0,0,0,0,1,1,1,7,11,25,5,0,42,8.1,310
10,0,0,0,0,0,0,0,0,1,1,1,7,11,25,5,0,42,8.1,310
10,0,0,0,0,0,0,0,0,1,1,1,7,11,25,5,0,42,8.1,310
10,0,0,0,0,0,0,0,0,2,1,1,7,11,25,5,0,42,8.1,310
11,0,0,0,0,0,0,0,0,3,1,1,7,11,26,5,0,40,6.9,-1
11,0,0,0,0,0,0,0,0,1,1,1,7,11,26,5,0,40,6.9,-1
11,0,0,0,0,0,0,0,0,2,1,1,7,11,26,5,0,40,6.9,-1
11,1,0,0,0,0,0,1,0,0,1,1,7,11,26,5,0,40,6.9,-1
11,0,0,0,0,0,0,0,0,3,1,1,7,11,26,5,0,40,6.9,-1
11,0,0,0,0,0,0,0,0,3,1,1,7,11,26,5,0,40,6.9,-1
11,0,0,0,0,0,0,0,0,1,1,1,7,11,26,5,0,40,6.9,-1
11,0,0,0,0,0,0,0,0,2,1,1,7,11,26,5,0,40,6.9,-1
12,0,0,0,0,0,0,0,0,2,1,1,7,11,29,2,0,31,10.4,300
12,1,0,0,0,0,0,1,0,1,1,1,7,11,29,2,0,31,10.4,300
12,0,0,0,0,0,0,0,0,0,1,1,7,11,29,2,0,31,10.4,300
12,1,0,1,0,0,0,0,0,0,1,1,7,11,29,2,0,31,10.4,300
12,0,0,0,0,0,0,0,0,3,1,1,7,11,29,2,0,31,10.4,300
12,0,0,0,0,0,0,0,0,3,1,1,7,11,29,2,0,31,10.4,300
12,1,0,0,0,0,0,1,0,0,1,1,7,11,29,2,0,31,10.4,300
13,0,0,0,0,0,0,0,0,3,1,1,7,11,28,0,0,29,10.4,300
13,0,0,0,0,0,0,0,0,3,1,1,7,11,28,0,0,29,10.4,300
13,0,0,0,0,0,0,0,0,2,1,1,7,11,28,0,0,29,10.4,300
13,0,0,0,0,0,0,0,0,2,1,1,7,11,28,0,0,29,10.4,300
13,1,0,0,0,0,0,1,0,0,1,1,7,11,28,0,0,29,10.4,300
13,0,0,0,0,0,0,0,0,1,1,1,7,11,28,0,0,29,10.4,300
14,1,0,0,0,1,0,0,0,1,1,1,7,11,30,1,0,28,13.8,280
14,0,0,0,0,0,0,0,0,2,1,1,7,11,30,1,0,28,13.8,280
14,0,0,0,0,0,0,0,0,3,1,1,7,11,30,1,0,28,13.8,280
20,0,0,0,0,0,0,0,0,1,1,1,7,11,22,-5,0,29,10,4 300
15,0,0,0,0,0,0,0,0,1,1,1,7,11,29,-2,0,25,10,4 320
15,0,0,0,0,0,0,0,0,1,1,1,7,11,29,-2,0,25,10,4 320
15,0,0,0,0,0,0,0,0,1,1,1,7,11,29,-2,0,25,10,4 320
15,1,0,0,0,0,0,1,0,0,1,1,7,11,29,-2,0,25,10,4 320
15,0,0,0,0,0,0,0,0,1,1,1,7,11,29,-2,0,25,10,4 320
15,0,0,0,0,0,0,0,0,0,1,1,7,11,29,-2,0,25,10,4 320
15,0,0,0,0,0,0,0,0,1,1,1,7,11,29,-2,0,25,10,4 320
15,0,0,0,0,0,0,0,0,1,1,1,7,11,29,-2,0,25,10,4 320
15,0,0,0,0,0,0,0,0,2,1,1,7,11,29,-2,0,25,10,4 320
15,0,0,0,0,0,0,0,0,1,1,1,7,11,29,-2,0,25,10,4 320
15,1,0,0,0,0,0,1,0,1,1,1,7,11,29,-2,0,25,10,4 320
16,0,0,0,0,0,0,0,0,1,1,1,7,11,29,-3,0,24,5.8,-1
16,1,0,1,0,0,0,0,0,0,1,1,7,11,29,-3,0,24,5.8,-1
16,0,0,0,0,0,0,0,0,3,1,1,7,11,29,-3,0,24,5.8,-1
16,0,0,0,0,0,0,0,0,0,1,1,7,11,29,-3,0,24,5.8,-1
16,1,0,0,0,0,0,1,0,1,1,1,7,11,29,-3,0,24,5.8,-1
16,2,0,0,0,0,0,2,0,1,1,1,7,11,29,-3,0,24,5.8,-1
16,0,0,0,0,0,0,0,0,0,1,1,7,11,29,-3,0,24,5.8,-1
16,1,0,1,0,0,0,0,0,0,1,1,7,11,29,-3,0,24,5.8,-1
16,1,0,1,0,0,0,0,0,0,1,1,7,11,29,-3,0,24,5.8,-1
17,0,0,0,0,0,0,0,0,1,1,1,7,11,27,-5,0,24,9.2,290
17,0,0,0,0,0,0,0,0,0,1,1,7,11,27,-5,0,24,9.2,290
17,0,0,0,0,0,0,0,0,1,1,1,7,11,27,-5,0,24,9.2,290
17,0,0,0,0,0,0,0,0,1,1,1,7,11,27,-5,0,24,9.2,290
17,1,0,1,0,0,0,0,0,0,1,1,7,11,27,-5,0,24,9.2,290
17,0,0,0,0,0,0,0,0,3,1,1,7,11,27,-5,0,24,9.2,290
17,0,0,0,0,0,0,0,0,3,1,1,7,11,37,4,0,24,9.2,280
17,1,0,1,0,0,0,0,0,0,1,1,7,11,37,4,0,24,9.2,280
17,1,0,1,0,0,0,0,0,0,1,1,7,11,37,4,0,24,9.2,280
17,2,0,2,0,0,0,0,0,0,1,1,7,11,37,4,0,24,9.2,280
17,0,0,0,0,0,0,0,0,1,1,1,7,11,37,4,0,24,9.2,280
17,0,0,0,0,0,0,0,0,1,1,1,7,11,37,4,0,24,9.2,280
17,0,0,0,0,0,0,0,0,0,1,1,7,11,37,4,0,24,9.2,280
17,0,0,0,0,0,0,0,0,1,1,1,7,11,37,4,0,24,9.2,280
17,1,0,0,0,0,0,1,0,1,1,1,7,11,37,4,0,24,9.2,280
17,2,0,2,0,0,0,0,0,0,1,1,7,11,37,4,0,24,9.2,280
17,1,0,1,0,0,0,0,0,0,1,1,7,11,37,4,0,24,9.2,280
17,0,0,0,0,0,0,0,0,3,1,1,7,11,37,4,0,24,9.2,280
17,1,0,1,0,0,0,0,0,0,1,1,7,11,37,4,0,24,9.2,280
17,0,0,0,0,0,0,0,0,1,1,1,7,11,37,4,0,24,9.2,280
18,0,0,0,0,0,0,0,0,3,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,0,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,3,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,1,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,1,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,1,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,0,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,1,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,3,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,2,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,0,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,0,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,1,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,3,1,1,7,11,35,11,0,36,5.8,-1
18,1,0,1,0,0,0,0,0,0,1,1,7,11,35,11,0,36,5.8,-1
18,1,0,1,0,0,0,0,0,0,1,1,7,11,35,11,0,36,5.8,-1
18,1,0,0,0,0,0,1,0,1,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,1,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,3,1,1,7,11,35,11,0,36,5.8,-1
18,0,0,0,0,0,0,0,0,1,1,1,7,11,35,11,0,36,5.8,-1
18,1,0,1,0,0,0,0,0,0,1,1,7,11,35,11,0,36,5.8,-1
19,1,0,1,0,0,0,0,0,0,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,1,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,1,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,1,1,1,7,11,33,12,0,41,4.6,-1
19,1,0,1,0,0,0,0,0,0,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,0,1,1,7,11,33,12,0,41,4.6,-1
19,2,0,0,0,0,0,2,0,1,1,1,7,11,33,12,0,41,4.6,-1
19,1,0,0,0,1,0,0,0,0,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,2,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,1,1,1,7,11,33,12,0,41,4.6,-1
19,1,0,1,0,0,0,0,0,0,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,3,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,1,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,1,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,1,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,0,1,1,7,11,33,12,0,41,4.6,-1
19,0,0,0,0,0,0,0,0,1,1,1,7,11,33,12,0,41,4.6,-1
20,0,0,0,0,0,0,0,0,1,1,1,7,11,31,14,0,49,8.1,300
20,0,0,0,0,0,0,0,0,0,1,1,7,11,31,14,0,49,8.1,300
20,0,0,0,0,0,0,0,0,1,1,1,7,11,31,14,0,49,8.1,300
20,0,0,0,0,0,0,0,0,3,1,1,7,11,31,14,0,49,8.1,300
20,0,0,0,0,0,0,0,0,1,1,1,7,11,31,14,0,49,8.1,300
20,0,0,0,0,0,0,0,0,1,1,1,7,11,31,14,0,49,8.1,300
21,0,0,0,0,0,0,0,0,0,1,1,7,11,29,8,0,41,12.7,310
21,0,0,0,0,0,0,0,0,2,1,1,7,11,29,8,0,41,12.7,310
21,0,0,0,0,0,0,0,0,1,1,1,7,11,29,8,0,41,12.7,310
21,0,0,0,0,0,0,0,0,0,1,1,7,11,29,8,0,41,12.7,310
21,0,0,0,0,0,0,0,0,3,1,1,7,11,29,8,0,41,12.7,310
21,1,0,1,0,0,0,0,0,0,1,1,7,11,29,8,0,41,12.7,310
21,0,0,0,0,0,0,0,0,1,1,1,7,11,29,8,0,41,12.7,310
21,0,0,0,0,0,0,0,0,0,1,1,7,11,29,8,0,41,12.7,310
22,0,0,0,0,0,0,0,0,1,1,1,7,11,27,4,0,37,11.5,340
22,0,0,0,0,0,0,0,0,3,1,1,7,11,27,4,0,37,11.5,340
22,1,0,0,0,0,0,1,0,1,1,1,7,11,27,4,0,37,11.5,340
22,0,0,0,0,0,0,0,0,1,1,1,7,11,27,4,0,37,11.5,340
22,0,0,0,0,0,0,0,0,0,1,1,7,11,27,4,0,37,11.5,340
22,1,0,1,0,0,0,0,0,0,1,1,7,11,27,4,0,37,11.5,340
23,0,0,0,0,0,0,0,0,0,1,1,7,11,25,1,0,35,13.8,300
23,0,0,0,0,0,0,0,0,1,1,1,7,11,25,1,0,35,13.8,300
23,0,0,0,0,0,0,0,0,1,1,1,7,11,25,1,0,35,13.8,300
23,0,0,0,0,0,0,0,0,2,1,1,7,11,25,1,0,35,13.8,300
4,0,0,0,0,0,0,0,0,1,1,1,7,11,31,10,0,41,6.9,290
5,0,0,0,0,0,0,0,0,1,1,1,7,11,30,10,0,43,8.1,310
5,1,0,0,0,0,0,1,0,0,1,1,7,11,30,10,0,43,8.1,310
6,0,0,0,0,0,0,0,0,1,1,1,7,11,30,10,0,43,10,4 290
6,0,0,0,0,0,0,0,0,1,1,1,7,11,30,10,0,43,10,4 290
7,0,0,0,0,0,0,0,0,0,1,1,7,11,48,26,0,42,6.9,-1
7,0,0,0,0,0,0,0,0,0,1,1,7,11,48,26,0,42,6.9,-1
7,1,0,0,0,0,0,1,0,1,1,1,7,11,48,26,0,42,6.9,-1
7,0,0,0,0,0,0,0,0,1,1,1,7,11,48,26,0,42,6.9,-1
7,0,0,0,0,0,0,0,0,1,1,1,7,11,48,26,0,42,6.9,-1
8,3,0,0,0,0,0,3,0,2,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,1,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,3,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,1,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,3,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,0,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,0,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,1,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,1,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,0,1,1,7,11,46,22,0,38,17,3 280
8,0,0,0,0,0,0,0,0,2,1,1,7,11,46,22,0,38,17,3 280
9,0,0,0,0,0,0,0,0,1,1,1,7,11,45,20,0,36,21,9 280
9,1,0,0,0,0,0,1,0,1,1,1,7,11,45,20,0,36,21,9 280
9,0,0,0,0,0,0,0,0,3,1,1,7,11,45,20,0,36,21,9 280
9,1,0,0,0,0,0,1,0,1,1,1,7,11,45,20,0,36,21,9 280
9,0,0,0,0,0,0,0,0,0,1,1,7,11,45,20,0,36,21,9 280
9,0,0,0,0,0,0,0,0,3,1,1,7,11,45,20,0,36,21,9 280
9,0,0,0,0,0,0,0,0,3,1,1,7,11,45,20,0,36,21,9 280
9,0,0,0,0,0,0,0,0,2,1,1,7,11,45,20,0,36,21,9 280
9,0,0,0,0,0,0,0,0,1,1,1,7,11,45,20,0,36,21,9 280
9,0,0,0,0,0,0,0,0,1,1,1,7,11,45,20,0,36,21,9 280
0,0,0,0,0,0,0,0,0,0,0,1,6,11,36,11,0,35,4.6,-1
0,0,0,0,0,0,0,0,0,0,0,1,6,11,36,11,0,35,4.6,-1
0,0,0,0,0,0,0,0,0,1,0,1,6,11,36,11,0,35,4.6,-1
0,1,0,0,0,0,0,1,0,1,0,1,6,11,36,11,0,35,4.6,-1
10,0,0,0,0,0,0,0,0,2,0,1,6,11,45,17,0,32,18,4 290
10,0,0,0,0,0,0,0,0,1,0,1,6,11,45,17,0,32,18,4 290
10,0,0,0,0,0,0,0,0,3,0,1,6,11,45,17,0,32,18,4 290
10,0,0,0,0,0,0,0,0,1,0,1,6,11,45,17,0,32,18,4 290
10,0,0,0,0,0,0,0,0,0,0,1,6,11,45,17,0,32,18,4 290
10,1,0,0,0,0,0,1,0,2,0,1,6,11,45,17,0,32,18,4 290
10,0,0,0,0,0,0,0,0,2,0,1,6,11,45,17,0,32,18,4 290
10,1,0,0,0,0,0,1,0,0,0,1,6,11,45,17,0,32,18,4 290
11,0,0,0,0,0,0,0,0,0,0,1,6,11,45,17,0,32,12,7 290
11,0,0,0,0,0,0,0,0,1,0,1,6,11,45,17,0,32,12,7 290
11,0,0,0,0,0,0,0,0,1,0,1,6,11,45,17,0,32,12,7 290
12,0,0,0,0,0,0,0,0,3,0,1,6,11,45,16,0,31,13,8 280
12,1,0,0,0,0,0,1,0,1,0,1,6,11,45,16,0,31,13,8 280
12,0,0,0,0,0,0,0,0,0,0,1,6,11,45,16,0,31,13,8 280
12,0,0,0,0,0,0,0,0,2,0,1,6,11,45,16,0,31,13,8 280
13,0,0,0,0,0,0,0,0,2,0,1,6,11,46,16,0,30,15,0 310
13,0,0,0,0,0,0,0,0,3,0,1,6,11,46,16,0,30,15,0 310
13,0,0,0,0,0,0,0,0,2,0,1,6,11,46,16,0,30,15,0 310
13,0,0,0,0,0,0,0,0,1,0,1,6,11,46,16,0,30,15,0 310
13,0,0,0,0,0,0,0,0,0,0,1,6,11,46,16,0,30,15,0 310
13,0,0,0,0,0,0,0,0,2,0,1,6,11,46,16,0,30,15,0 310
13,1,0,0,0,0,0,1,0,1,0,1,6,11,46,16,0,30,15,0 310
13,0,0,0,0,0,0,0,0,1,0,1,6,11,46,16,0,30,15,0 310
14,0,0,0,0,0,0,0,0,2,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,1,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,1,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,3,0,1,6,11,46,16,0,30,9.2,320
14,1,0,0,0,0,0,1,0,1,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,3,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,0,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,2,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,1,0,1,6,11,46,16,0,30,9.2,320
14,1,0,1,0,0,0,0,0,2,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,1,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,0,0,1,6,11,46,16,0,30,9.2,320
14,0,0,0,0,0,0,0,0,1,0,1,6,11,46,16,0,30,9.2,320
15,1,0,0,0,0,0,1,0,0,0,1,6,11,45,15,0,30,10,4 310
15,0,0,0,0,0,0,0,0,2,0,1,6,11,45,15,0,30,10,4 310
15,0,0,0,0,0,0,0,0,1,0,1,6,11,45,15,0,30,10,4 310
15,1,0,0,0,0,0,1,0,1,0,1,6,11,45,15,0,30,10,4 310
16,0,0,0,0,0,0,0,0,1,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,3,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,1,0,1,6,11,44,14,0,29,9.2,300
16,1,0,0,0,0,0,1,0,1,0,1,6,11,44,14,0,29,9.2,300
16,1,0,0,0,0,0,1,0,1,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,1,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,0,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,3,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,2,0,1,6,11,44,14,0,29,9.2,300
16,1,0,0,0,0,0,1,0,1,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,1,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,1,0,1,6,11,44,14,0,29,9.2,300
16,0,0,0,0,0,0,0,0,1,0,1,6,11,44,14,0,29,9.2,300
16,1,0,0,0,0,0,1,0,1,0,1,6,11,44,14,0,29,9.2,300
17,0,0,0,0,0,0,0,0,2,0,1,6,11,43,13,0,29,10,4 300
17,0,0,0,0,0,0,0,0,1,0,1,6,11,43,13,0,29,10,4 300
17,0,0,0,0,0,0,0,0,1,0,1,6,11,43,13,0,29,10,4 300
17,1,0,1,0,0,0,0,0,0,0,1,6,11,43,13,0,29,10,4 300
17,0,0,0,0,0,0,0,0,1,0,1,6,11,43,13,0,29,10,4 300
17,0,0,0,0,0,0,0,0,2,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,2,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,1,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,0,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,0,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,1,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,3,0,1,6,11,69,59,0,70,6.9,250
17,1,0,0,0,1,0,0,0,1,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,0,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,3,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,2,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,1,0,1,6,11,69,59,0,70,6.9,250
17,0,0,0,0,0,0,0,0,1,0,1,6,11,69,59,0,70,6.9,250
17,1,0,0,0,1,0,0,0,0,0,1,6,11,69,59,0,70,6.9,250
18,0,0,0,0,0,0,0,0,3,0,1,6,11,69,56,0,63,10,4 240
18,0,0,0,0,0,0,0,0,1,0,1,6,11,69,56,0,63,10,4 240
18,0,0,0,0,0,0,0,0,3,0,1,6,11,69,56,0,63,10,4 240
18,1,0,0,0,0,0,1,0,2,0,1,6,11,69,56,0,63,10,4 240
18,0,0,0,0,0,0,0,0,0,0,1,6,11,69,56,0,63,10,4 240
18,0,0,0,0,0,0,0,0,3,0,1,6,11,69,56,0,63,10,4 240
18,1,0,1,0,0,0,0,0,0,0,1,6,11,69,56,0,63,10,4 240
18,1,0,0,0,1,0,0,0,3,0,1,6,11,69,56,0,63,10,4 240
18,0,0,0,0,0,0,0,0,1,0,1,6,11,69,56,0,63,10,4 240
18,0,0,0,0,0,0,0,0,3,0,1,6,11,69,56,0,63,10,4 240
19,0,0,0,0,0,0,0,0,1,0,1,6,11,69,51,0,53,8.1,250
19,1,0,0,0,1,0,0,0,0,0,1,6,11,69,51,0,53,8.1,250
19,1,0,0,0,0,0,1,0,1,0,1,6,11,69,51,0,53,8.1,250
19,0,0,0,0,0,0,0,0,3,0,1,6,11,69,51,0,53,8.1,250
19,0,0,0,0,0,0,0,0,1,0,1,6,11,69,51,0,53,8.1,250
19,1,0,0,0,0,0,1,0,1,0,1,6,11,69,51,0,53,8.1,250
19,0,0,0,0,0,0,0,0,3,0,1,6,11,69,51,0,53,8.1,250
19,0,0,0,0,0,0,0,0,1,0,1,6,11,69,51,0,53,8.1,250
19,2,0,2,0,0,0,0,0,0,0,1,6,11,69,51,0,53,8.1,250
